method,event_index,replication,seed,event_time,horizon,relative_gap
full_gcsr_eigenvector,0,0,42,200,51,0.4366324028308127
full_gcsr_eigenvector,0,0,42,200,52,0.6301341259407203
full_gcsr_eigenvector,0,0,42,200,53,0.5057925456338537
full_gcsr_eigenvector,0,0,42,200,54,0.615188757988131
full_gcsr_eigenvector,0,0,42,200,55,0.5297382572932735
full_gcsr_eigenvector,0,0,42,200,56,0.6339964855256229
full_gcsr_eigenvector,0,0,42,200,57,0.4555366150722077
full_gcsr_eigenvector,0,0,42,200,58,0.4615337550959843
full_gcsr_eigenvector,0,0,42,200,59,0.46934425689157927
full_gcsr_eigenvector,0,0,42,200,60,0.3967551470374934
full_gcsr_eigenvector,0,0,42,200,61,0.3820797945653115
full_gcsr_eigenvector,0,0,42,200,62,0.5774049469885932
full_gcsr_eigenvector,0,0,42,200,63,0.5344673659523473
full_gcsr_eigenvector,0,0,42,200,64,0.4781099536937628
full_gcsr_eigenvector,0,0,42,200,65,0.47790872911042487
full_gcsr_eigenvector,0,0,42,200,66,0.4811524159605731
full_gcsr_eigenvector,0,0,42,200,67,0.49747709901629567
full_gcsr_eigenvector,0,0,42,200,68,0.48222681549383317
full_gcsr_eigenvector,0,0,42,200,69,0.5293574683847625
full_gcsr_eigenvector,0,0,42,200,70,0.4716828232367845
full_gcsr_eigenvector,0,0,42,200,71,0.5186173312083535
full_gcsr_eigenvector,0,0,42,200,72,0.5118560163696309
full_gcsr_eigenvector,0,0,42,200,73,0.5237760985100752
full_gcsr_eigenvector,0,0,42,200,74,0.5299455137918925
full_gcsr_eigenvector,0,0,42,200,75,0.46749221977905836
full_gcsr_eigenvector,0,0,42,200,76,0.4841787740773561
full_gcsr_eigenvector,0,0,42,200,77,0.501375278742992
full_gcsr_eigenvector,0,0,42,200,78,0.44572127103410597
full_gcsr_eigenvector,0,0,42,200,79,0.5400369960960711
full_gcsr_pagerank,0,0,42,200,0,1.0
full_gcsr_pagerank,0,0,42,200,1,1.054902866768705
full_gcsr_pagerank,0,0,42,200,2,0.9782001213934239
full_gcsr_pagerank,0,0,42,200,3,0.8678315188585839
full_gcsr_pagerank,0,0,42,200,4,0.8478277650555978
full_gcsr_pagerank,0,0,42,200,5,0.840867900582834
full_gcsr_pagerank,0,0,42,200,6,0.9232648040923093
full_gcsr_pagerank,0,0,42,200,7,1.0199482136530225
full_gcsr_pagerank,0,0,42,200,8,1.0833286391460946
full_gcsr_pagerank,0,0,42,200,9,1.0943788942147818
full_gcsr_pagerank,0,0,42,200,10,0.9432868100559639
full_gcsr_pagerank,0,0,42,200,11,0.9273866949627402
full_gcsr_pagerank,0,0,42,200,12,0.9666986214037665
full_gcsr_pagerank,0,0,42,200,13,0.8022475161939824
full_gcsr_pagerank,0,0,42,200,14,0.9904762528721898
full_gcsr_pagerank,0,0,42,200,15,0.918795891886324
full_gcsr_pagerank,0,0,42,200,16,0.9876932330495056
full_gcsr_pagerank,0,0,42,200,17,0.9542737346301111
full_gcsr_pagerank,0,0,42,200,18,0.9414216400780585
full_gcsr_pagerank,0,0,42,200,19,0.9543531327330397
full_gcsr_pagerank,0,0,42,200,20,0.8983810668448324
full_gcsr_pagerank,0,0,42,200,21,0.8386492820615481
full_gcsr_pagerank,0,0,42,200,22,0.806512346255153
full_gcsr_pagerank,0,0,42,200,23,0.7886283016339036
full_gcsr_pagerank,0,0,42,200,24,0.8541522316471232
full_gcsr_pagerank,0,0,42,200,25,0.8801452621097109
full_gcsr_pagerank,0,0,42,200,26,0.8698816679423357
full_gcsr_pagerank,0,0,42,200,27,0.9295449565713539
full_gcsr_pagerank,0,0,42,200,28,1.0226157566507816
full_gcsr_pagerank,0,0,42,200,29,1.0309222860473914
full_gcsr_pagerank,0,0,42,200,30,0.9283190816091698
full_gcsr_pagerank,0,0,42,200,31,0.6706770288913301
full_gcsr_pagerank,0,0,42,200,32,0.6080416042397961
full_gcsr_pagerank,0,0,42,200,33,0.5677173312556243
full_gcsr_pagerank,0,0,42,200,34,0.7310087749531705
full_gcsr_pagerank,0,0,42,200,35,0.5849131939258149
full_gcsr_pagerank,0,0,42,200,36,0.7049619005427247
full_gcsr_pagerank,0,0,42,200,37,0.7175857201031706
full_gcsr_pagerank,0,0,42,200,38,0.6558975629012578
full_gcsr_pagerank,0,0,42,200,39,0.6273649338985683
full_gcsr_pagerank,0,0,42,200,40,0.7182636958527779
full_gcsr_pagerank,0,0,42,200,41,0.5830347050862972
full_gcsr_pagerank,0,0,42,200,42,0.5175798749777258
full_gcsr_pagerank,0,0,42,200,43,0.483378171529495
full_gcsr_pagerank,0,0,42,200,44,0.9249343734893369
full_gcsr_pagerank,0,0,42,200,45,0.8163881195202203
full_gcsr_pagerank,0,0,42,200,46,0.8922709416440288
full_gcsr_pagerank,0,0,42,200,47,0.890626074272434
full_gcsr_pagerank,0,0,42,200,48,0.7821828450182959
full_gcsr_pagerank,0,0,42,200,49,0.5593013620329998
full_gcsr_pagerank,0,0,42,200,50,0.5007307720413022
full_gcsr_pagerank,0,0,42,200,51,0.46171445994336036
full_gcsr_pagerank,0,0,42,200,52,0.5470842986200659
full_gcsr_pagerank,0,0,42,200,53,0.49324769443083355
full_gcsr_pagerank,0,0,42,200,54,0.5952364512800398
full_gcsr_pagerank,0,0,42,200,55,0.5706767816612882
full_gcsr_pagerank,0,0,42,200,56,0.6051071004941371
full_gcsr_pagerank,0,0,42,200,57,0.49367828586655055
full_gcsr_pagerank,0,0,42,200,58,0.48006886935285575
full_gcsr_pagerank,0,0,42,200,59,0.5201222856753741
full_gcsr_pagerank,0,0,42,200,60,0.4064219344051978
full_gcsr_pagerank,0,0,42,200,61,0.4153869936566146
full_gcsr_pagerank,0,0,42,200,62,0.5342860971994802
full_gcsr_pagerank,0,0,42,200,63,0.49282262202026367
full_gcsr_pagerank,0,0,42,200,64,0.46544637239108483
full_gcsr_pagerank,0,0,42,200,65,0.47760695895607236
full_gcsr_pagerank,0,0,42,200,66,0.4548752380532259
full_gcsr_pagerank,0,0,42,200,67,0.49073887739852834
full_gcsr_pagerank,0,0,42,200,68,0.4691494813524033
full_gcsr_pagerank,0,0,42,200,69,0.5036195933974034
full_gcsr_pagerank,0,0,42,200,70,0.4576092803804988
full_gcsr_pagerank,0,0,42,200,71,0.4914986934966908
full_gcsr_pagerank,0,0,42,200,72,0.5039720918656129
full_gcsr_pagerank,0,0,42,200,73,0.5123708143071759
full_gcsr_pagerank,0,0,42,200,74,0.503395814709604
full_gcsr_pagerank,0,0,42,200,75,0.4476238072632859
full_gcsr_pagerank,0,0,42,200,76,0.45730177151402845
full_gcsr_pagerank,0,0,42,200,77,0.49117446092298117
full_gcsr_pagerank,0,0,42,200,78,0.43884950164147074
full_gcsr_pagerank,0,0,42,200,79,0.5110837952998729
full_gcsr_softmax,0,0,42,200,0,1.0
full_gcsr_softmax,0,0,42,200,1,1.0583413291249888
full_gcsr_softmax,0,0,42,200,2,0.9948245077549026
full_gcsr_softmax,0,0,42,200,3,0.8846313528932815
full_gcsr_softmax,0,0,42,200,4,0.855338606870022
full_gcsr_softmax,0,0,42,200,5,0.824728691042
full_gcsr_softmax,0,0,42,200,6,0.9105012708602873
full_gcsr_softmax,0,0,42,200,7,0.9599397611175132
full_gcsr_softmax,0,0,42,200,8,1.054387742529869
full_gcsr_softmax,0,0,42,200,9,1.0745902086043906
full_gcsr_softmax,0,0,42,200,10,0.9299213934449901
full_gcsr_softmax,0,0,42,200,11,0.936806013507267
full_gcsr_softmax,0,0,42,200,12,0.9698207974020019
full_gcsr_softmax,0,0,42,200,13,0.7948188816038934
full_gcsr_softmax,0,0,42,200,14,0.9587540679549346
full_gcsr_softmax,0,0,42,200,15,0.9153201191364287
full_gcsr_softmax,0,0,42,200,16,0.9640997942753041
full_gcsr_softmax,0,0,42,200,17,0.9437141859375783
full_gcsr_softmax,0,0,42,200,18,0.9461580869380887
full_gcsr_softmax,0,0,42,200,19,0.9410860501427698
full_gcsr_softmax,0,0,42,200,20,0.8758488724177647
full_gcsr_softmax,0,0,42,200,21,0.8431122689250509
full_gcsr_softmax,0,0,42,200,22,0.7963421441962946
full_gcsr_softmax,0,0,42,200,23,0.7692630439851003
full_gcsr_softmax,0,0,42,200,24,0.8141086307985325
full_gcsr_softmax,0,0,42,200,25,0.8562488321793735
full_gcsr_softmax,0,0,42,200,26,0.8522033987520077
full_gcsr_softmax,0,0,42,200,27,0.8824634540462284
full_gcsr_softmax,0,0,42,200,28,1.029400636496576
full_gcsr_softmax,0,0,42,200,29,1.012751122487979
full_gcsr_softmax,0,0,42,200,30,0.9797694662879335
full_gcsr_softmax,0,0,42,200,31,0.6331630418087364
full_gcsr_softmax,0,0,42,200,32,0.6163887667807109
full_gcsr_softmax,0,0,42,200,33,0.5962997557694771
full_gcsr_softmax,0,0,42,200,34,0.6872297933445115
full_gcsr_softmax,0,0,42,200,35,0.6090363968451916
full_gcsr_softmax,0,0,42,200,36,0.6792492053445434
full_gcsr_softmax,0,0,42,200,37,0.6993233225759913
full_gcsr_softmax,0,0,42,200,38,0.6400846147073767
full_gcsr_softmax,0,0,42,200,39,0.6270512854318689
full_gcsr_softmax,0,0,42,200,40,0.7185235191912909
full_gcsr_softmax,0,0,42,200,41,0.5733446652599934
full_gcsr_softmax,0,0,42,200,42,0.5171340433293092
full_gcsr_softmax,0,0,42,200,43,0.4697072308048164
full_gcsr_softmax,0,0,42,200,44,0.8804713891240195
full_gcsr_softmax,0,0,42,200,45,0.7717487580856904
full_gcsr_softmax,0,0,42,200,46,0.8908183225679405
full_gcsr_softmax,0,0,42,200,47,0.8495841817260438
full_gcsr_softmax,0,0,42,200,48,0.7835449835668818
full_gcsr_softmax,0,0,42,200,49,0.5737134695826591
full_gcsr_softmax,0,0,42,200,50,0.5135342360894625
full_gcsr_softmax,0,0,42,200,51,0.4701264316915286
full_gcsr_softmax,0,0,42,200,52,0.521821145843921
full_gcsr_softmax,0,0,42,200,53,0.5123440016353886
full_gcsr_softmax,0,0,42,200,54,0.5892293029110488
full_gcsr_softmax,0,0,42,200,55,0.5871393825985943
full_gcsr_softmax,0,0,42,200,56,0.6060155868515851
full_gcsr_softmax,0,0,42,200,57,0.5060134244889066
full_gcsr_softmax,0,0,42,200,58,0.49415991155470695
full_gcsr_softmax,0,0,42,200,59,0.5118189059121235
full_gcsr_softmax,0,0,42,200,60,0.41818951280806727
full_gcsr_softmax,0,0,42,200,61,0.42345892399988416
full_gcsr_softmax,0,0,42,200,62,0.510609736227829
full_gcsr_softmax,0,0,42,200,63,0.48903613154789166
full_gcsr_softmax,0,0,42,200,64,0.48099470784014453
full_gcsr_softmax,0,0,42,200,65,0.47965471707345164
full_gcsr_softmax,0,0,42,200,66,0.4710879957567598
full_gcsr_softmax,0,0,42,200,67,0.49114622985188416
full_gcsr_softmax,0,0,42,200,68,0.46426908697193403
full_gcsr_softmax,0,0,42,200,69,0.49422805445646495
full_gcsr_softmax,0,0,42,200,70,0.45983824965864767
full_gcsr_softmax,0,0,42,200,71,0.4978440137134834
full_gcsr_softmax,0,0,42,200,72,0.48860325793853315
full_gcsr_softmax,0,0,42,200,73,0.5083286953365461
full_gcsr_softmax,0,0,42,200,74,0.4884070644745472
full_gcsr_softmax,0,0,42,200,75,0.4349625223706856
full_gcsr_softmax,0,0,42,200,76,0.45128848123990717
full_gcsr_softmax,0,0,42,200,77,0.48453431612803904
full_gcsr_softmax,0,0,42,200,78,0.4249947203096637
full_gcsr_softmax,0,0,42,200,79,0.49518844608364926
rs_selection,0,0,42,200,0,1.0
rs_selection,0,0,42,200,1,1.0
rs_selection,0,0,42,200,2,0.8933631764601524
rs_selection,0,0,42,200,3,0.8933631764601524
rs_selection,0,0,42,200,4,0.8933631764601524
rs_selection,0,0,42,200,5,0.8933631764601524
rs_selection,0,0,42,200,6,0.8933631764601524
rs_selection,0,0,42,200,7,1.0
rs_selection,0,0,42,200,8,1.029209542524679
rs_selection,0,0,42,200,9,1.029209542524679
rs_selection,0,0,42,200,10,0.8933631764601524
rs_selection,0,0,42,200,11,0.8933631764601524
rs_selection,0,0,42,200,12,0.8933631764601524
rs_selection,0,0,42,200,13,0.8933631764601524
rs_selection,0,0,42,200,14,1.029209542524679
rs_selection,0,0,42,200,15,0.8933631764601524
rs_selection,0,0,42,200,16,1.029209542524679
rs_selection,0,0,42,200,17,0.8933631764601524
rs_selection,0,0,42,200,18,0.8933631764601524
rs_selection,0,0,42,200,19,0.8933631764601524
rs_selection,0,0,42,200,20,0.8933631764601524
rs_selection,0,0,42,200,21,1.029209542524679
rs_selection,0,0,42,200,22,1.029209542524679
rs_selection,0,0,42,200,23,1.029209542524679
rs_selection,0,0,42,200,24,1.029209542524679
rs_selection,0,0,42,200,25,1.029209542524679
rs_selection,0,0,42,200,26,1.029209542524679
rs_selection,0,0,42,200,27,1.0
rs_selection,0,0,42,200,28,1.029209542524679
rs_selection,0,0,42,200,29,1.0
rs_selection,0,0,42,200,30,1.0
rs_selection,0,0,42,200,31,0.8095400447565851
rs_selection,0,0,42,200,32,0.8095400447565851
rs_selection,0,0,42,200,33,0.8095400447565851
rs_selection,0,0,42,200,34,1.0
rs_selection,0,0,42,200,35,1.0
rs_selection,0,0,42,200,36,1.0
rs_selection,0,0,42,200,37,1.0
rs_selection,0,0,42,200,38,1.029209542524679
rs_selection,0,0,42,200,39,1.029209542524679
rs_selection,0,0,42,200,40,1.029209542524679
rs_selection,0,0,42,200,41,0.8933037723413371
rs_selection,0,0,42,200,42,0.8933037723413371
rs_selection,0,0,42,200,43,0.8933037723413371
rs_selection,0,0,42,200,44,1.029209542524679
rs_selection,0,0,42,200,45,1.029209542524679
rs_selection,0,0,42,200,46,1.029209542524679
rs_selection,0,0,42,200,47,1.029209542524679
rs_selection,0,0,42,200,48,1.029209542524679
rs_selection,0,0,42,200,49,0.8095400447565851
rs_selection,0,0,42,200,50,0.8095400447565851
rs_selection,0,0,42,200,51,0.8095400447565851
rs_selection,0,0,42,200,52,1.029209542524679
rs_selection,0,0,42,200,53,0.8095400447565851
rs_selection,0,0,42,200,54,1.029209542524679
rs_selection,0,0,42,200,55,0.8095400447565851
rs_selection,0,0,42,200,56,1.029209542524679
rs_selection,0,0,42,200,57,0.8095400447565851
rs_selection,0,0,42,200,58,0.8095400447565851
rs_selection,0,0,42,200,59,1.029209542524679
rs_selection,0,0,42,200,60,0.8095400447565851
rs_selection,0,0,42,200,61,0.8095400447565851
rs_selection,0,0,42,200,62,1.029209542524679
rs_selection,0,0,42,200,63,1.029209542524679
rs_selection,0,0,42,200,64,0.8933037723413371
rs_selection,0,0,42,200,65,0.8933037723413371
rs_selection,0,0,42,200,66,0.8933631764601524
rs_selection,0,0,42,200,67,1.7950854210840042
rs_selection,0,0,42,200,68,1.001838236668687
rs_selection,0,0,42,200,69,1.001838236668687
rs_selection,0,0,42,200,70,0.8933631764601524
rs_selection,0,0,42,200,71,1.6685864043072818
rs_selection,0,0,42,200,72,0.8933037723413371
rs_selection,0,0,42,200,73,1.001838236668687
rs_selection,0,0,42,200,74,1.001838236668687
rs_selection,0,0,42,200,75,0.8933037723413371
rs_selection,0,0,42,200,76,0.8933037723413371
rs_selection,0,0,42,200,77,0.8933037723413371
rs_selection,0,0,42,200,78,0.8933037723413371
rs_selection,0,0,42,200,79,0.8933037723413371
rs_selection_v2,0,0,42,200,0,1.0
rs_selection_v2,0,0,42,200,1,1.0
rs_selection_v2,0,0,42,200,2,0.8933631764601524
rs_selection_v2,0,0,42,200,3,0.8933631764601524
rs_selection_v2,0,0,42,200,4,0.8933631764601524
rs_selection_v2,0,0,42,200,5,0.8933631764601524
rs_selection_v2,0,0,42,200,6,0.8933631764601524
rs_selection_v2,0,0,42,200,7,1.0
rs_selection_v2,0,0,42,200,8,1.029209542524679
rs_selection_v2,0,0,42,200,9,1.029209542524679
rs_selection_v2,0,0,42,200,10,0.8933631764601524
rs_selection_v2,0,0,42,200,11,0.8933631764601524
rs_selection_v2,0,0,42,200,12,0.8933631764601524
rs_selection_v2,0,0,42,200,13,0.8933631764601524
rs_selection_v2,0,0,42,200,14,1.029209542524679
rs_selection_v2,0,0,42,200,15,0.8933631764601524
rs_selection_v2,0,0,42,200,16,1.029209542524679
rs_selection_v2,0,0,42,200,17,0.8933631764601524
rs_selection_v2,0,0,42,200,18,0.8933631764601524
rs_selection_v2,0,0,42,200,19,0.8933631764601524
rs_selection_v2,0,0,42,200,20,0.8933631764601524
rs_selection_v2,0,0,42,200,21,1.029209542524679
rs_selection_v2,0,0,42,200,22,1.029209542524679
rs_selection_v2,0,0,42,200,23,1.029209542524679
rs_selection_v2,0,0,42,200,24,1.029209542524679
rs_selection_v2,0,0,42,200,25,1.029209542524679
rs_selection_v2,0,0,42,200,26,1.029209542524679
rs_selection_v2,0,0,42,200,27,1.0
rs_selection_v2,0,0,42,200,28,1.029209542524679
rs_selection_v2,0,0,42,200,29,1.0
rs_selection_v2,0,0,42,200,30,1.0
rs_selection_v2,0,0,42,200,31,0.8095400447565851
rs_selection_v2,0,0,42,200,32,0.8095400447565851
rs_selection_v2,0,0,42,200,33,0.8095400447565851
rs_selection_v2,0,0,42,200,34,1.0
rs_selection_v2,0,0,42,200,35,1.0
rs_selection_v2,0,0,42,200,36,1.0
rs_selection_v2,0,0,42,200,37,1.0
rs_selection_v2,0,0,42,200,38,1.029209542524679
rs_selection_v2,0,0,42,200,39,1.029209542524679
rs_selection_v2,0,0,42,200,40,1.029209542524679
rs_selection_v2,0,0,42,200,41,0.8933037723413371
rs_selection_v2,0,0,42,200,42,0.8933037723413371
rs_selection_v2,0,0,42,200,43,0.8933037723413371
rs_selection_v2,0,0,42,200,44,1.029209542524679
rs_selection_v2,0,0,42,200,45,1.029209542524679
rs_selection_v2,0,0,42,200,46,1.029209542524679
rs_selection_v2,0,0,42,200,47,1.029209542524679
rs_selection_v2,0,0,42,200,48,1.029209542524679
rs_selection_v2,0,0,42,200,49,0.8095400447565851
rs_selection_v2,0,0,42,200,50,0.8095400447565851
rs_selection_v2,0,0,42,200,51,0.8095400447565851
rs_selection_v2,0,0,42,200,52,1.029209542524679
rs_selection_v2,0,0,42,200,53,0.8095400447565851
rs_selection_v2,0,0,42,200,54,1.029209542524679
rs_selection_v2,0,0,42,200,55,0.8095400447565851
rs_selection_v2,0,0,42,200,56,1.029209542524679
rs_selection_v2,0,0,42,200,57,0.8095400447565851
rs_selection_v2,0,0,42,200,58,0.8095400447565851
rs_selection_v2,0,0,42,200,59,1.029209542524679
rs_selection_v2,0,0,42,200,60,0.8095400447565851
rs_selection_v2,0,0,42,200,61,0.8095400447565851
rs_selection_v2,0,0,42,200,62,1.029209542524679
rs_selection_v2,0,0,42,200,63,1.029209542524679
rs_selection_v2,0,0,42,200,64,0.8933037723413371
rs_selection_v2,0,0,42,200,65,0.8933037723413371
rs_selection_v2,0,0,42,200,66,0.8933631764601524
rs_selection_v2,0,0,42,200,67,1.7950854210840042
rs_selection_v2,0,0,42,200,68,1.001838236668687
rs_selection_v2,0,0,42,200,69,1.001838236668687
rs_selection_v2,0,0,42,200,70,0.8933631764601524
rs_selection_v2,0,0,42,200,71,1.6685864043072818
rs_selection_v2,0,0,42,200,72,0.8933037723413371
rs_selection_v2,0,0,42,200,73,1.001838236668687
rs_selection_v2,0,0,42,200,74,1.001838236668687
rs_selection_v2,0,0,42,200,75,0.8933037723413371
rs_selection_v2,0,0,42,200,76,0.8933037723413371
rs_selection_v2,0,0,42,200,77,0.8933037723413371
rs_selection_v2,0,0,42,200,78,0.8933037723413371
rs_selection_v2,0,0,42,200,79,0.8933037723413371
recent_best,0,0,42,200,0,1.0
recent_best,0,0,42,200,1,1.0
recent_best,0,0,42,200,2,1.0
recent_best,0,0,42,200,3,1.0
recent_best,0,0,42,200,4,1.0
recent_best,0,0,42,200,5,1.001838236668687
recent_best,0,0,42,200,6,0.8933631764601524
recent_best,0,0,42,200,7,0.8933631764601524
recent_best,0,0,42,200,8,1.001838236668687
recent_best,0,0,42,200,9,1.001838236668687
recent_best,0,0,42,200,10,1.029209542524679
recent_best,0,0,42,200,11,1.029209542524679
recent_best,0,0,42,200,12,1.029209542524679
recent_best,0,0,42,200,13,1.029209542524679
recent_best,0,0,42,200,14,1.029209542524679
recent_best,0,0,42,200,15,1.029209542524679
recent_best,0,0,42,200,16,1.029209542524679
recent_best,0,0,42,200,17,1.029209542524679
recent_best,0,0,42,200,18,1.029209542524679
recent_best,0,0,42,200,19,1.029209542524679
recent_best,0,0,42,200,20,1.029209542524679
recent_best,0,0,42,200,21,1.029209542524679
recent_best,0,0,42,200,22,1.029209542524679
recent_best,0,0,42,200,23,1.029209542524679
recent_best,0,0,42,200,24,1.029209542524679
recent_best,0,0,42,200,25,1.029209542524679
recent_best,0,0,42,200,26,1.029209542524679
recent_best,0,0,42,200,27,1.0
recent_best,0,0,42,200,28,1.0
recent_best,0,0,42,200,29,1.0
recent_best,0,0,42,200,30,1.0
recent_best,0,0,42,200,31,1.0
recent_best,0,0,42,200,32,1.0
recent_best,0,0,42,200,33,1.0
recent_best,0,0,42,200,34,1.0
recent_best,0,0,42,200,35,1.0
recent_best,0,0,42,200,36,1.0
recent_best,0,0,42,200,37,1.029209542524679
recent_best,0,0,42,200,38,1.029209542524679
recent_best,0,0,42,200,39,1.029209542524679
recent_best,0,0,42,200,40,1.029209542524679
recent_best,0,0,42,200,41,0.8933037723413371
recent_best,0,0,42,200,42,0.8933037723413371
recent_best,0,0,42,200,43,0.8933037723413371
recent_best,0,0,42,200,44,0.8933037723413371
recent_best,0,0,42,200,45,0.8933037723413371
recent_best,0,0,42,200,46,1.029209542524679
recent_best,0,0,42,200,47,1.029209542524679
recent_best,0,0,42,200,48,0.8095400447565851
recent_best,0,0,42,200,49,0.8095400447565851
recent_best,0,0,42,200,50,1.029209542524679
recent_best,0,0,42,200,51,0.8095400447565851
recent_best,0,0,42,200,52,1.029209542524679
recent_best,0,0,42,200,53,1.029209542524679
recent_best,0,0,42,200,54,1.029209542524679
recent_best,0,0,42,200,55,1.029209542524679
recent_best,0,0,42,200,56,0.8095400447565851
recent_best,0,0,42,200,57,0.8095400447565851
recent_best,0,0,42,200,58,0.8095400447565851
recent_best,0,0,42,200,59,0.8095400447565851
recent_best,0,0,42,200,60,0.8095400447565851
recent_best,0,0,42,200,61,0.8095400447565851
recent_best,0,0,42,200,62,0.8095400447565851
recent_best,0,0,42,200,63,0.8095400447565851
recent_best,0,0,42,200,64,0.8095400447565851
recent_best,0,0,42,200,65,0.8095400447565851
recent_best,0,0,42,200,66,0.8933631764601524
recent_best,0,0,42,200,67,0.8933631764601524
recent_best,0,0,42,200,68,0.8933631764601524
recent_best,0,0,42,200,69,1.001838236668687
recent_best,0,0,42,200,70,1.001838236668687
recent_best,0,0,42,200,71,1.001838236668687
recent_best,0,0,42,200,72,1.001838236668687
recent_best,0,0,42,200,73,1.001838236668687
